tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment_result,airline
5.7e+17,1,Bad Flight,1,NaN,banderson_1978,NaN,0,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,"[35.22643463, -80.93879965]",2/24/2015 11:38,"Albany, NY",NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,gjeaviation,NaN,0,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,NaN,2/24/2015 11:37,"Worcester, UK",London,neutral,American
5.7e+17,1,Late Flight,0.3573,NaN,TheTPVshow,NaN,0,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",NaN,2/24/2015 11:37,MN,Central Time (US & Canada),negative,American
5.7e+17,0.6541,NaN,0,NaN,sammy575,NaN,0,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",NaN,2/24/2015 11:37,New York,Eastern Time (US & Canada),neutral,American
5.7e+17,1,Customer Service Issue,0.6728,NaN,HollyKinnamon,NaN,0,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,NaN,2/24/2015 11:36,"Washington, DC",Quito,negative,American
5.7e+17,1,Customer Service Issue,0.6673,NaN,CathiKingWarren,NaN,0,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?,NaN,2/24/2015 11:36,"San Antonio, Republic of Texas",NaN,negative,American
5.7e+17,0.6423,NaN,NaN,NaN,penyu1818,NaN,0,"@AmericanAir DM the locator code, thanks.",NaN,2/24/2015 11:32,NaN,NaN,neutral,American
5.7e+17,0.6485,NaN,NaN,NaN,jamucsb,NaN,0,@AmericanAir thank you!,NaN,2/24/2015 11:32,"Los Angeles, CA",Pacific Time (US & Canada),positive,American
5.7e+17,1,Customer Service Issue,0.6546,NaN,TheOnlyJasonS,NaN,1,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",NaN,2/24/2015 11:32,NaN,NaN,negative,American
5.7e+17,1,Bad Flight,1,NaN,drhavoc,NaN,0,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,NaN,2/24/2015 11:31,Tampa Bay,Eastern Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,Chandrafaythe,NaN,0,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",NaN,2/24/2015 11:31,NaN,Quito,neutral,American
5.7e+17,0.6424,NaN,0,NaN,AesaGaming,NaN,0,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,NaN,2/24/2015 11:29,NaN,NaN,neutral,American
5.7e+17,1,Bad Flight,1,NaN,ImBillNichols,NaN,0,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,NaN,2/24/2015 11:29,NaN,Quito,negative,American
5.7e+17,1,Cancelled Flight,1,NaN,coquichick,NaN,0,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,NaN,2/24/2015 11:26,Puerto Rico,Atlantic Time (Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,trentgillaspie,NaN,0,.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,NaN,2/24/2015 11:24,"Austin, but often Denver",Mountain Time (US & Canada),neutral,American
5.7e+17,1,NaN,NaN,NaN,JohnMHaaland,NaN,0,@AmericanAir thanks,NaN,2/24/2015 11:20,New York Tri-State,Eastern Time (US & Canada),positive,American
5.7e+17,1,Bad Flight,0.3726,NaN,PBSamson,NaN,0,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,NaN,2/24/2015 11:19,"Los Angeles, CA",Pacific Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,FinEdChat,NaN,0,@AmericanAir I did,NaN,2/24/2015 11:19,"Cincinnati, Ohio",Atlantic Time (Canada),neutral,American
5.7e+17,1,Customer Service Issue,1,NaN,skgiffard,NaN,0,.@AmericanAir can you connect me to a person without having to wait 2+ hours on hold? I still haven't been able to resolve the problem.,NaN,2/24/2015 11:17,"Boston, MA",Eastern Time (US & Canada),negative,American
5.7e+17,1,Late Flight,1,NaN,JoBarredaV,NaN,1,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,NaN,2/24/2015 11:17,Mexico City,Central Time (US & Canada),negative,American
5.7e+17,1,Cancelled Flight,1,NaN,LancasterPattie,NaN,0,"@AmericanAir You are jumping the gun and Cancelled Flighting flights that could've made it before the snow. Now, more Cancelled Flightlations. It's ridiculous.",NaN,2/24/2015 11:15,NaN,NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,dcathomedad,NaN,0,@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?,NaN,2/24/2015 11:12,DC to STL ,NaN,neutral,American
5.7e+17,1,NaN,NaN,NaN,pokecrastinator,NaN,0,"@AmericanAir Thank you, you too!",NaN,2/24/2015 11:12,United States,Mountain Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,Qwhocooks,NaN,0,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,NaN,2/24/2015 11:12,Chicago,Eastern Time (US & Canada),neutral,American
5.7e+17,1,NaN,NaN,NaN,COVRTER,NaN,0,"@AmericanAir Great, thanks. Followed.","[37.78618135, -122.45742542]",2/24/2015 11:10,"SF, CA",Central Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,Mtts28,NaN,0,@AmericanAir This is exactly why ill be flying AA from @Dulles_Airport to Dallas! Only airline I trust!,NaN,2/24/2015 11:08,Virginia,Eastern Time (US & Canada),positive,American
5.7e+17,1,Customer Service Issue,1,NaN,law_econ,NaN,0,@AmericanAir This doesn't address my issue. I am on hold for 30 min to speak with an agent.,NaN,2/24/2015 11:06,"Newport Beach, CA",Central Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,SusieBarre,NaN,0,@AmericanAir got another flight. Thanks you,NaN,2/24/2015 11:06,NaN,NaN,positive,American
5.7e+17,1,NaN,NaN,NaN,chrissieward71,NaN,0,@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,NaN,2/24/2015 11:06,oklahoma,NaN,neutral,American
5.7e+17,1,Customer Service Issue,1,NaN,denismishin,NaN,0,"@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?",NaN,2/24/2015 11:06,"Bellevue, WA",Eastern Time (US & Canada),negative,American
5.7e+17,1,Late Flight,1,NaN,djjohnpayne,NaN,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2/24/2015 11:05,"Las Vegas, NV",Pacific Time (US & Canada),negative,American
5.7e+17,0.6709,NaN,NaN,NaN,ThisIsKari,NaN,0,@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,NaN,2/24/2015 11:04,"Dallas, TX",Central Time (US & Canada),neutral,American
5.7e+17,1,Late Flight,0.659,NaN,ELLLORRAC,NaN,0,@AmericanAir still waiting for a flight... I should get my money back,NaN,2/24/2015 11:04,NaN,Central Time (US & Canada),negative,American
5.7e+17,1,Cancelled Flight,0.6575,NaN,jkordyback,NaN,0,@AmericanAir I Cancelled Flighted my flight. I really don’t need this much trouble.,NaN,2/24/2015 11:01,"North Saanich, BC",Pacific Time (US & Canada),negative,American
5.7e+17,0.6831,Can't Tell,0.6831,NaN,Andrew_Wasila,NaN,0,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",NaN,2/24/2015 11:01,NaN,Quito,negative,American
5.7e+17,0.3539,NaN,0,NaN,penyu1818,NaN,0,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",NaN,2/24/2015 11:01,NaN,NaN,neutral,American
5.7e+17,0.6497,NaN,0,NaN,rakugojon,NaN,0,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,NaN,2/24/2015 10:59,San Francisco,London,positive,American
5.7e+17,1,Late Flight,1,NaN,aaronmsantos,NaN,0,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,NaN,2/24/2015 10:59,"Brooklyn, NY and all over.",Quito,negative,American
5.7e+17,1,Flight Booking Problems,0.3606,NaN,lilirr,NaN,0,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",NaN,2/24/2015 10:59,NaN,Mountain Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,AesaGaming,NaN,0,@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,NaN,2/24/2015 10:58,NaN,NaN,neutral,American
5.7e+17,1,NaN,NaN,NaN,TheVirtualJosh,NaN,0,"@AmericanAir yes yes yes,so glad to be headed home!",NaN,2/24/2015 10:57,NaN,NaN,positive,American
5.7e+17,1,Can't Tell,0.6569,NaN,ferraro__rocher,NaN,0,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,NaN,2/24/2015 10:55,"Plano, TX",Mountain Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,MeeestarCoke,NaN,0,@AmericanAir thanks!!,NaN,2/24/2015 10:55,BK,NaN,positive,American
5.7e+17,0.6909,NaN,NaN,NaN,THE_amandajean,NaN,0,@AmericanAir thanks keep me updated just hope I make either of my connections to Killeen Tx,NaN,2/24/2015 10:54,the one and only TEXAS!!!!,Mountain Time (US & Canada),positive,American
5.7e+17,1,Customer Service Issue,1,NaN,HollyKinnamon,NaN,0,@AmericanAir I have been on hold w/customer service line for 68 minutes.  This after I was on phone with an agent for 35 min b/f call droped,NaN,2/24/2015 10:53,"Washington, DC",Quito,negative,American
5.7e+17,1,Flight Booking Problems,0.6982,NaN,barbararwill,NaN,0,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,NaN,2/24/2015 10:52,Mexico City,NaN,negative,American
5.7e+17,0.6705,NaN,0,NaN,idk_but_youtube,NaN,0,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,NaN,2/24/2015 10:45,1/1 loner squad,Eastern Time (US & Canada),neutral,American
5.7e+17,0.6551,Cancelled Flight,0.3331,NaN,alicizzle,NaN,0,@AmericanAir narrowly made standby...lots of snags this trip!,NaN,2/24/2015 10:42,MiniApple(s),NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,pbpinftworth,NaN,0,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),"[32.82813261, -97.25115941]",2/24/2015 10:41,"DFW, TX",Central Time (US & Canada),neutral,American
5.7e+17,1,Late Flight,0.6849,NaN,JesicaLSantos,NaN,0,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",NaN,2/24/2015 10:37,NY (Globetrotter.ExBonaerense),NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,mpresdenver,NaN,0,@AmericanAir thanks so much!,NaN,2/24/2015 10:36,"Denver, Colorado",Mountain Time (US & Canada),positive,American
5.7e+17,0.6808,NaN,NaN,NaN,saianel,NaN,0,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",NaN,2/24/2015 10:33,Texas,Mountain Time (US & Canada),neutral,American
5.7e+17,0.6539,Bad Flight,0.3303,NaN,SusieBarre,NaN,0,@AmericanAir I need a flight out tonight. Isn't there anything else?,NaN,2/24/2015 10:33,NaN,NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,oobunillaoo,NaN,0,@AmericanAir thank you for the confirmation.,NaN,2/24/2015 10:33,usa::fr::uk,London,positive,American
5.7e+17,1,Can't Tell,0.6447,NaN,PBSamson,NaN,0,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",NaN,2/24/2015 10:32,"Los Angeles, CA",Pacific Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,waynebevan,NaN,0,@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,NaN,2/24/2015 10:31,NaN,Alaska,neutral,American
5.7e+17,1,Lost Luggage,1,NaN,brownsrock,NaN,0,@AmericanAir - Please find my bag!! In Singapore for three days already without my bag. Last known destination LAX Tag: 580815 Please help.,NaN,2/24/2015 10:28,"Bangkok, Thailand",Bangkok,negative,American
5.7e+17,1,Customer Service Issue,1,NaN,jkordyback,NaN,0,@AmericanAir “Inconvenient” is such a convenient word.,NaN,2/24/2015 10:27,"North Saanich, BC",Pacific Time (US & Canada),negative,American
5.7e+17,1,Lost Luggage,1,NaN,jacquelinewins6,NaN,0,"@AmericanAir
 Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag.",NaN,2/24/2015 10:24,NaN,NaN,negative,American
5.7e+17,1,Late Flight,1,NaN,aaronmsantos,NaN,0,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful",NaN,2/24/2015 10:24,"Brooklyn, NY and all over.",Quito,negative,American
5.7e+17,1,Lost Luggage,1,NaN,jacquelinewins6,NaN,0,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",NaN,2/24/2015 10:22,NaN,NaN,negative,American
5.7e+17,1,Cancelled Flight,0.6857,NaN,THE_amandajean,NaN,0,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,NaN,2/24/2015 10:22,the one and only TEXAS!!!!,Mountain Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,IoanGil,NaN,0,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,NaN,2/24/2015 10:20,NaN,London,neutral,American
5.7e+17,1,Cancelled Flight,1,NaN,djjohnpayne,NaN,0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,"[0.0, 0.0]",2/24/2015 10:19,"Las Vegas, NV",Pacific Time (US & Canada),negative,American
5.7e+17,0.6812,NaN,0,NaN,pokecrastinator,NaN,0,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,NaN,2/24/2015 10:11,United States,Mountain Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,sammy575,NaN,0,@AmericanAir what's the status of flight 1357 out of sju?,NaN,2/24/2015 10:10,New York,Eastern Time (US & Canada),neutral,American
5.7e+17,0.6495,Customer Service Issue,0.6495,NaN,mmanny,NaN,0,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","[0.0, 0.0]",2/24/2015 10:09,NYC,Eastern Time (US & Canada),negative,American
5.7e+17,1,Customer Service Issue,0.6632,NaN,BartonDVM,NaN,0,"@AmericanAir Its not that I wasn't offered ""perks"" by @USAirways.  I ASKED and was told, ""NO."" #thenewamerican",NaN,2/24/2015 10:09,Arkansas,Central Time (US & Canada),negative,American
5.7e+17,1,Can't Tell,0.662,NaN,chagaga2013,NaN,0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,"[40.69017276, -73.91646118]",2/24/2015 10:08,new york city,Central Time (US & Canada),negative,American
5.7e+17,1,Cancelled Flight,1,NaN,chagaga2013,NaN,0,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,"[40.68994668, -73.91637642]",2/24/2015 10:07,new york city,Central Time (US & Canada),negative,American
5.7e+17,1,Cancelled Flight,0.6578,NaN,chagaga2013,NaN,0,@AmericanAir they will just say dumb things to beat around the bush ! If you're flight Cancelled Flightled be prepared for no compassion from them,"[40.69002464, -73.91638072]",2/24/2015 10:06,new york city,Central Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,pbpinftworth,NaN,0,@americanair Yes to the iOS. I'm running iOS 8.1.3,NaN,2/24/2015 10:05,"DFW, TX",Central Time (US & Canada),neutral,American
5.7e+17,1,Late Flight,0.7046,NaN,chagaga2013,NaN,0,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,"[40.68996177, -73.91640136]",2/24/2015 10:04,new york city,Central Time (US & Canada),negative,American
5.7e+17,1,Late Flight,0.6461,NaN,alicizzle,NaN,0,"@AmericanAir continues to win: I've never missed a flight before, but a nice little quiet gate change made it possible. Sheesh.",NaN,2/24/2015 10:02,MiniApple(s),NaN,negative,American
5.7e+17,0.671,NaN,NaN,NaN,mrespinosa1971,NaN,0,@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,NaN,2/24/2015 10:01,Great State of Texas,Central Time (US & Canada),positive,American
5.7e+17,1,Lost Luggage,0.6471,NaN,MrsPang725,NaN,0,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",NaN,2/24/2015 9:59,City by the Bay,Eastern Time (US & Canada),negative,American
5.7e+17,1,Can't Tell,1,NaN,EMesaLaw,NaN,0,@AmericanAir don't worry you won't steal my money again,NaN,2/24/2015 9:59,Greater New England Area,Quito,negative,American
5.7e+17,1,Customer Service Issue,1,NaN,robkoenigld,NaN,0,@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,NaN,2/24/2015 9:58,"indialantic, fl",Eastern Time (US & Canada),negative,American
5.7e+17,1,Customer Service Issue,1,NaN,chone1984,NaN,0,@AmericanAir pretty lame response to a two paged single spaced letter http://t.co/aCebo6ELPa,NaN,2/24/2015 9:57,NaN,Eastern Time (US & Canada),negative,American
5.7e+17,1,Can't Tell,0.659,NaN,jacquelinewins6,NaN,0,"@AmericanAir 
It's not what happens to us that matters...It's our response that matters. Way to drop the ball AA.",NaN,2/24/2015 9:56,NaN,NaN,negative,American
5.7e+17,0.7101,Flight Booking Problems,0.7101,NaN,traveller5207,NaN,0,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",NaN,2/24/2015 9:55,Connecticut,Quito,negative,American
5.7e+17,1,NaN,NaN,NaN,LordLasenby,NaN,0,@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,NaN,2/24/2015 9:54,NaN,London,positive,American
5.7e+17,1,Can't Tell,0.6565,NaN,martinesquivel,NaN,0,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,NaN,2/24/2015 9:54,CA,Pacific Time (US & Canada),negative,American
5.7e+17,0.6954,Cancelled Flight,0.387,NaN,courtfierce,NaN,0,@AmericanAir AND they Cancelled Flighted my flight and left me with no help to find a hotel to stay in. I slept in an airport for a night-_-,NaN,2/24/2015 9:53,513/lexingtonKY,Quito,negative,American
5.7e+17,1,Cancelled Flight,1,NaN,TheVirtualJosh,NaN,0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",NaN,2/24/2015 9:52,NaN,NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,sundialtours,NaN,0,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",NaN,2/24/2015 9:50,"Astoria, OR",Tijuana,positive,American
5.7e+17,1,NaN,NaN,NaN,jjqb1,NaN,0,@AmericanAir These birds could fly to South America for example #Argentina,NaN,2/24/2015 9:49,NaN,Buenos Aires,neutral,American
5.7e+17,1,Cancelled Flight,1,NaN,SusieBarre,NaN,0,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?,NaN,2/24/2015 9:48,NaN,NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,kdtate,NaN,0,"@AmericanAir great, thanks!",NaN,2/24/2015 9:48,NaN,NaN,positive,American
5.7e+17,1,NaN,NaN,NaN,hooton,NaN,0,@AmericanAir awesome. Thanks!,NaN,2/24/2015 9:48,"Little Rock, AR",Central Time (US & Canada),positive,American
5.7e+17,1,Cancelled Flight,1,NaN,SusieBarre,NaN,0,@AmericanAir my flight 386 to Dallas from Jacksonville fl has been Cancelled Flightled. No one has notified me. What's going on?,NaN,2/24/2015 9:47,NaN,NaN,negative,American
5.7e+17,1,Damaged Luggage,0.6771,NaN,DBlock_Official,NaN,0,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,NaN,2/24/2015 9:47,Posted,Central Time (US & Canada),negative,American
5.7e+17,1,Late Flight,1,NaN,JesicaLSantos,NaN,0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",NaN,2/24/2015 9:46,NY (Globetrotter.ExBonaerense),NaN,negative,American
5.7e+17,1,Flight Attendant Complaints,1,NaN,StefanNiemczyk,NaN,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",NaN,2/24/2015 9:37,NaN,Arizona,negative,American
5.7e+17,1,Customer Service Issue,0.3394,NaN,jkordyback,NaN,0,@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,NaN,2/24/2015 9:37,"North Saanich, BC",Pacific Time (US & Canada),negative,American
5.7e+17,0.6913,Can't Tell,0.3537,NaN,gu_runyu,NaN,0,"@AmericanAir said that AA does not provide in-flight wifi on the routes to China based on some federal laws, but United does, why is that?",NaN,2/24/2015 9:37,NaN,NaN,negative,American
5.7e+17,1,Late Flight,1,NaN,mwecker,NaN,0,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",NaN,2/24/2015 9:36,"Washington, DC",Eastern Time (US & Canada),negative,American
5.7e+17,0.7038,Can't Tell,0.7038,NaN,StefanNiemczyk,NaN,0,@AmericanAir I'm not sure what happened to my USAirways status when the merger took place.,NaN,2/24/2015 9:36,NaN,Arizona,negative,American
5.7e+17,1,Customer Service Issue,0.6961,NaN,mpresdenver,NaN,0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,NaN,2/24/2015 9:35,"Denver, Colorado",Mountain Time (US & Canada),negative,American
5.7e+17,0.6535,Can't Tell,0.3754,NaN,StefanNiemczyk,NaN,0,"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",NaN,2/24/2015 9:35,NaN,Arizona,negative,American
5.7e+17,0.69,NaN,0,NaN,RobertDwyer,NaN,0,@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,NaN,2/24/2015 9:34,"Wellesley, MA",Eastern Time (US & Canada),neutral,American
5.7e+17,0.6863,NaN,NaN,NaN,RobertDwyer,NaN,0,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,NaN,2/24/2015 9:34,"Wellesley, MA",Eastern Time (US & Canada),neutral,American
5.7e+17,1,NaN,NaN,NaN,gu_runyu,NaN,0,@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,NaN,2/24/2015 9:33,NaN,NaN,neutral,American
5.7e+17,1,NaN,NaN,NaN,ItsMeLockett,NaN,0,@AmericanAir I know. Just a little cold weather humor. :),NaN,2/24/2015 9:33,USA,Central Time (US & Canada),neutral,American
5.7e+17,1,Late Flight,0.3703,NaN,susqhb,NaN,0,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,NaN,2/24/2015 9:33,Dallas via NYC via the OC,Central Time (US & Canada),negative,American
5.7e+17,0.5014,Customer Service Issue,0.5014,NaN,RobertDwyer,NaN,0,@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...,NaN,2/24/2015 9:33,"Wellesley, MA",Eastern Time (US & Canada),negative,American
5.7e+17,1,Lost Luggage,1,NaN,paintbranch1398,NaN,0,@AmericanAir this delayed bag was for my friend Lisa Pafe. She got her bag after 3 days in Costa Rica. Issue no updates on your system.,NaN,2/24/2015 9:32,NaN,NaN,negative,American
5.7e+17,1,NaN,NaN,NaN,treeguy81,NaN,0,@AmericanAir thanks!,NaN,2/24/2015 9:28,Raleigh NC,Quito,positive,American
5.7e+17,1,NaN,NaN,NaN,GoldensPleasure,NaN,0,@AmericanAir Aww Thanks AA..DFW was on GMA up here this AM..so i understand ..Btw A.A is my Airline when im able to trv..Love you guys.:),NaN,2/24/2015 9:27,East Coast     CT.,Central Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,Mtts28,NaN,0,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,NaN,2/24/2015 9:27,Virginia,Eastern Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,ESPartee,NaN,0,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","[0.0, 0.0]",2/24/2015 9:23,"alexandria, va",Eastern Time (US & Canada),positive,American
5.7e+17,1,longlines,0.633,NaN,cmrqt,NaN,0,@AmericanAir how about some rampers at gate b40 dfw?   Waiting to be marshaled in,NaN,2/24/2015 9:21,Everywhere,Central Time (US & Canada),negative,American
5.7e+17,1,Cancelled Flight,0.6632,NaN,mmanny,NaN,0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,NaN,2/24/2015 9:20,NYC,Eastern Time (US & Canada),negative,American
5.7e+17,1,NaN,NaN,NaN,pokecrastinator,NaN,0,@AmericanAir I thought all those planes were retired? #MD80,NaN,2/24/2015 9:20,United States,Mountain Time (US & Canada),neutral,American
5.7e+17,0.6892,NaN,0,NaN,superyan,NaN,0,Just got off the phone @AmericanAir customer service. Only 8 minutes to get my issue resoled. You guys are awesome.,NaN,2/24/2015 9:19,NaN,NaN,positive,American
5.7e+17,0.671,NaN,NaN,NaN,MeeestarCoke,NaN,0,@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,NaN,2/24/2015 9:19,BK,NaN,neutral,American
5.7e+17,1,NaN,NaN,NaN,pilot991,NaN,0,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",NaN,2/24/2015 9:18,new england,Central Time (US & Canada),positive,American
5.7e+17,1,NaN,NaN,NaN,PappasitosTXMEX,NaN,0,@AmericanAir @beantownmatty Sounds like a date!,NaN,2/24/2015 9:18,NaN,Central Time (US & Canada),positive,American
5.7e+17,1,Can't Tell,0.6472,NaN,BartonDVM,NaN,0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,NaN,2/24/2015 9:17,Arkansas,Central Time (US & Canada),negative,American
5.7e+17,1,Customer Service Issue,0.663,NaN,andrearamy,NaN,0,@AmericanAir another day another grievance with this airline. No customer service,NaN,2/24/2015 9:15,LBK,NaN,negative,American
